,Date,tweets,User Location,hashtag
1634,10/13/2019 0:03,@rachbarnhart Can't fix stupid #MAGA2020 #ClintonBodyCount #clintoncrimefamily,,#MAGA2020
1635,10/13/2019 0:03,https://t.co/UhVEurVhEy its time to #MAGA2020 #KAG2020 #TheGreatAwakeningWorldwide #NobelPrize,🌎,#MAGA2020
1636,10/13/2019 0:02,This is great! Wow! .@parscale .@Education4Libs .@RealistNews .@charliekirk11 .@Trump4NM #SaturdayThoughts… https://t.co/c87C33aZks,"New Mexico, USA",#MAGA2020
1637,10/13/2019 0:02,"@RNinMI She's a beauty!
#JoyrideWithJo
#Trump2020LandslideVictory #MAGA2020 #KAG2020LandslideVictory",United States,#MAGA2020
1638,10/13/2019 0:02,"@GavinNewsom Safer is you and your unconstitutional staff removed from office.
#RecallGavinNewsom 
#MAGA2020","San Francisco, CA",#MAGA2020
1639,10/13/2019 0:01,@JoeBiden #pedojoe Americans don’t want you in the Whitehouse! We have a great President already!! #MAGA2020,"Phoenix, AZ",#MAGA2020
1640,10/13/2019 0:00,@rcallimachi @blakehounshell @nytimes @RandPaul - you helped make this dream come true. On @TheView you said is was… https://t.co/nZ4nbNLFPh,,#MAGA2020
1641,10/12/2019 23:59,#tcot #ccot #ycot #maga2020  UW Madison Professor who teaches Women's and Gender Studies twerks on stage with Lizzi… https://t.co/rd1ZfbpoOL,Verona WI,#MAGA2020
1642,10/12/2019 23:58,"🚨🇺🇸🚨 #LIVE NOW
#Trump is making a #beautiful Speech atm on #OANN
@OANN for the
#ValuesVotersSummit 2019!! So ❤🇺🇸… https://t.co/XL4c2NiZFP",TrumpTown dCom &CommonSense US,#MAGA2020
1643,10/12/2019 23:57,"Oops, did it anyways #MAGA2020 https://t.co/GlC3gaFlQp","Columbia, SC",#MAGA2020
1644,10/12/2019 23:57,Jim Cramer: It looks like Trump's trade strategy is working #winningWithTrump  #MAGA2020  https://t.co/kjo1N6AHCT,,#MAGA2020
1645,10/12/2019 23:56,"Majority of Americans don't want Trump to be impeached, new poll finds - CBS News #MAGA2020… https://t.co/UT08ZwexfL",,#MAGA2020
1646,10/12/2019 23:56,Well said @Rep_Hunter ! We finally have a President @realDonaldTrump that is a problem solver not a problem creator… https://t.co/Jr9aXdBfMB,"Indiana, USA",#MAGA2020
1647,10/12/2019 23:55,"Get the Constitution changed so @realDonaldTrump can serve 2 more terms, AND deport her @ss back to Somalia?… https://t.co/lAeS7N62XE",,#MAGA2020
1648,10/12/2019 23:53,"@ItsMalloryHagan You or Elizabeth Warren don’t speak for all women. Thankfully, most of my friends wouldn’t waste t… https://t.co/x6y4U4Jgq9","Santee, CA",#MAGA2020
1649,10/12/2019 23:53,#myPresident love our POTUS #MAGA2020 https://t.co/TJK4JUg04X,United States,#MAGA2020
1650,10/12/2019 23:53,@elkon_james @robbystarbuck @PrisonPlanet Thank you #MAGA2020,,#MAGA2020
1651,10/12/2019 23:52,@SenSchumer @realDonaldTrump Why not? Whats wrong with Protecting America and the Americans? You were for it until… https://t.co/rMSlKVVeiq,,#MAGA2020
1652,10/12/2019 23:51,"@EpochTimes @lynn_weiser @TulsiGabbard @DNC And the Burnie Sanders supporters are saying, “No way!” #MAGA2020",Korea via Va via Nevada via CA,#MAGA2020
1653,10/12/2019 23:50,Awesome! #MAGA2020 https://t.co/qM8d4KFfqZ,,#MAGA2020
1654,10/12/2019 23:49,@VeteransAlways_ @thebeachesNZ @POTUS His energy for the people he represents blows me away. #MAGA2020,"Whanganui, New Zealand",#MAGA2020
1655,10/12/2019 23:48,https://t.co/JbdmxiahT7 Here's my take on yesterdays awesome rally: Donald Trump the human being is feeling the lov… https://t.co/P8jZraCbCZ,"Whanganui, New Zealand",#MAGA2020
1656,10/12/2019 23:48,"@TrueFactsStated @CarlRAlban haha! what like 4 people blowing whistles?  Looks like the ""resistance"" is dying off...LMAO.  #MAGA2020",,#MAGA2020
1657,10/12/2019 23:47,"@JRubinBlogger Hellooo.  All the characteristics you named. ..

That's Me.

#MAGA2020 #MAGA2020Landslide 

💖Trump💖",,#MAGA2020
1658,10/12/2019 23:45,"@RepAdamSchiff How many Pinocchios are you going for?
#MAGA2020 #KAG2020 #TRUMP2020",CALIFORNIA,#MAGA2020
1659,10/12/2019 23:44,Imagine being an old hateful bitter washed up hag #DrainTheDeepStateSwamp #DrainingTheSwamp #Winning… https://t.co/QdIcWFMFch,"Florida, USA",#MAGA2020
1660,10/12/2019 23:43,"@realDonaldTrump @ICEgov 
Trump speaking at the Values Voter Summit. He spoke like a True leader, our leader, #MAGA… https://t.co/pgoGquOvQz","Live Oak, TX",#MAGA2020
1661,10/12/2019 23:41,#HillaryClinton out lying for #JoeBiden ..  #maga #America #MAGA2020 #MAGAChallange #MakeAmericaGreatAgain #meme… https://t.co/9HF5eHgdGp,,#MAGA2020
1662,10/12/2019 23:41,"Thanks @SurvivorStrong4 for the follow…Got your back2👍🏼😎
🌎☮️   #MAGA2020 🦅🇺🇸❤️🇺🇸🕊","Florida, USA",#MAGA2020
1663,10/12/2019 23:41,"Rest in peace brother and thanks for the memories… 🙏
#RobertForster #BreakingBad #LastManStanding #MAGA2020 🇺🇸
https://t.co/T5i8AegCHQ",,#MAGA2020
1664,10/12/2019 23:40,#HillaryClinton is a liar..  she was subpoenaed for her emails..  #meme #LockHerUp #adamsc #America… https://t.co/37cBad8d7n,,#MAGA2020
1665,10/12/2019 23:40,"""It seems in the lead up to the 2020 U.S. presidential election, Facebook is prepared to conjure up just about any… https://t.co/EvHWnP7GD5",,#MAGA2020
1666,10/12/2019 23:37,"@lindamluvspotus 
Well looks like were good
Don’t Stop 🛑 #MAGA2020",SAN FRANCISCO USA,#MAGA2020
1667,10/12/2019 23:34,"@RepAdamSchiff Lol,,, #MAGA2020 liddle Adam",,#MAGA2020
1668,10/12/2019 23:33,@KamalaHarris Votes don't turn there backs on America I vote #MAGA2020,,#MAGA2020
1669,10/12/2019 23:33,"Dear #KAG , remember when Trump said yesterday he didn't know the friends of Giuliani who were arrested? Yeah, he l… https://t.co/LLkHSJndet",United States,#MAGA2020
1670,10/12/2019 23:33,"@realDonaldTrump sir the “do nothing Democrats”want to impeach you. Why?  
Because you are winning and will win in… https://t.co/YOhXhrn7hJ",,#MAGA2020
1671,10/12/2019 23:32,"Donald Trump is the most transparent President in History... I don't think its about him being ""guilty"". The Left a… https://t.co/lU9MP5c4Cy",,#MAGA2020
1672,10/12/2019 23:32,Apple Told Some Apple TV+ Show Developers Not To Anger China https://t.co/gmhuDbOIzm #KAG2020 #MAGA2020,Florida,#MAGA2020
1673,10/12/2019 23:30,"@realDonaldTrump The radical left stick together for the wrong reasons...for themselves and to enrich themselves, a… https://t.co/IBxohT0og4",,#MAGA2020
1674,10/12/2019 23:30,"@realDonaldTrump #KAG2020 #MAGA2020 

LIVE NOW:  President Trump Delivers Remarks at Values Voter Summit!

https://t.co/lAABfpq6qu",,#MAGA2020
1675,10/12/2019 23:29,@WhiteHouse We love you Trump #FourMoreYears #WhereIsHunter #KAG2020 #MAGA2020,,#MAGA2020
1676,10/12/2019 23:29,#tcot #ccot #LNYHBT #maga2020 @tedcruz I'm not military but I'm APPALLED at the way some military folks are alleged… https://t.co/TYw1DYVe9U,Verona WI,#MAGA2020
1677,10/12/2019 23:29,@ewarren What lies? You benefitted on too many opportunities with your lies as Fake Indian for decades. What was th… https://t.co/PXSqelrae3,,#MAGA2020
1678,10/12/2019 23:28,RETWEET!  KEEP IT GOING!  #MAGA2020 #KAG2020 https://t.co/sKCxoaHdBi,"Plymouth, MN -- Lewisville, TX",#MAGA2020
1679,10/12/2019 23:27,@JoeBiden You’re going to jail along with your worthless son! #MAGA2020,,#MAGA2020
1680,10/12/2019 23:27,Shrinkage at DICKS!! How ironic and a bit funny too!! 😂 #NRA #MAGA2020 #KAG 🇺🇸❤🇺🇸 https://t.co/gHsPtF63Po,Earth!  🚫NOT A DATE SITE🚫 ,#MAGA2020
1681,10/12/2019 23:27,Following all fellow patriots! #MAGA2020 #MAGA2020Landslide #KAG2020 #KAG2020LandslideVictory #DemocratsAreCorrupt… https://t.co/IK26ILKBSj,Southern NH •  AmericaFirst,#MAGA2020
1682,10/12/2019 23:24,Following all fellow patriots! #MAGA2020 #MAGA2020Landslide #KAG2020 #KAG2020LandslideVictory #DemocratsAreCorrupt… https://t.co/bwvikkPkgg,Southern NH •  AmericaFirst,#MAGA2020
1683,10/12/2019 23:23,@parscale @thebradfordfile TEAM #MAGA2020,,#MAGA2020
1684,10/12/2019 23:22,@realDonaldTrump In case you missed the question about why you're sending more U.S. military service members to def… https://t.co/1uEripQnZ8,Los Angeles | New York,#MAGA2020
1685,10/12/2019 23:21,Didn't ya feel this way after the rally the past 2 nights? #MAGA2020 https://t.co/8foE0O7Zjw,"Ohio, USA",#MAGA2020
1686,10/12/2019 23:21,"""National Security Council Gutted As Establishment Loyalists Undermine Trump"": https://t.co/H0zUY8hKFj… https://t.co/76JXp5yVWM",United States,#MAGA2020
1687,10/12/2019 23:20,@IlhanMN HEY STUPID: That 1% pays 80% of the taxes in the country! Taxing the wealthy even at 100% would not put a… https://t.co/IuFWV4UXMP,"Marco Island, FL",#MAGA2020
1688,10/12/2019 23:19,@BulwarkOnline You know when a #putz like this thinks he is unwell he is winning!!    #WalkAwayFromDemocrats #MAGA2020,United States,#MAGA2020
1689,10/12/2019 23:17,What #MAGA2020 has become https://t.co/QdrxEaBACO,USA,#MAGA2020
1690,10/12/2019 23:17,"@JackPosobiec And they're not looking for the ""Italian Princess"" either. #MAGA2020",OBX 353,#MAGA2020
1691,10/12/2019 23:16,"@WhiteHouse @Trump48_62 Impeach #MyPresident and we will not pay
Income Tax or Property Tax...and that's for starte… https://t.co/qJ12MuHFE4",,#MAGA2020
1692,10/12/2019 23:16,@TheDemocrats Your party is full of corruption! #RussianHoax #UkraineHoax Everytime you investigate Trump it just m… https://t.co/TvpG4DmP7g,MAGA USA!!,#MAGA2020
1693,10/12/2019 23:13,@Libralady13 @Jim_Jordan And NOTHING Trump said in the phone was what @AdamSchiff claimed it to be IN THE CONGRESSI… https://t.co/RkdejNDJ2e,,#MAGA2020
1694,10/12/2019 23:13,@Alyssa_Milano And the mindless sheep on this thread... just wow.. comical yet sad...  #MAGA2020,"Kenner, LA",#MAGA2020
1695,10/12/2019 23:13,@Dokrzz Did you see that thing I tagged you in? It's just enough to have you seeing stars. Find your friends here!… https://t.co/lHy39cmWwG,"Los Angeles, CA",#MAGA2020
1696,10/12/2019 23:10,General Mattis: ISIS will surge back after @realDonaldTrump ordered Syria withdrawal  https://t.co/BlmIjiUf68 #MAGA… https://t.co/ncYLiAEc40,,#MAGA2020
1697,10/12/2019 23:10,@GabrielleCymone @SuriusVsVodka I look forward to maybe seeing you on the 2020 Campaign Trail!! Your rap skills are… https://t.co/C8Jo4Tzwqu,OBX 353,#MAGA2020
1698,10/12/2019 23:10,@BulwarkOnline THANK GOD FOR PRESIDENT TRUMP!! #DonaldTrump #Trump2020 #MAGA2020,"Hidden Hills, CA",#MAGA2020
1699,10/12/2019 23:10,"@JoeBiden We LEGAL migrants support President Trump.

#MAGA2020",,#MAGA2020
1700,10/12/2019 23:09,"@NewYorkStateAG Good luck, your a tiny little peg in a world of global market of deceit. #MAGA2020",,#MAGA2020
1701,10/12/2019 23:08,@soledadobrien Time to up your Prozac intake and reduce your Vodka intake.  You are completely unhinged.#MAGA2020,"Michigan, USA",#MAGA2020
1702,10/12/2019 23:08,"ICYMI Biden to Hollywood donors: Guiliani is a “thug”, “I know him” https://t.co/IAXA6CJED0 #election2020 #MAGA2020 https://t.co/BcJQTxJ6Be",USA,#MAGA2020
1703,10/12/2019 23:07,@GabrielleCymone @SuriusVsVodka Beautiful and perfect #MAGA2020,Freetown Sierra Leone,#MAGA2020
1704,10/12/2019 23:06,@Scaramucci @gtconway3d @MittRomney We’re shaking over here...NOT! #MAGA2020,"Columbus, GA",#MAGA2020
1705,10/12/2019 23:06,"I was a Independent Voter however after seeing the #Dems contempt for our Men &amp; Women in Blue, Hating the President… https://t.co/tNmzqTCsal","Nashville, TN",#MAGA2020
1706,10/12/2019 23:06,The cowardly @realdonaldtrump does not give a rat's ass about his Turkish pals murdering this woman... #MAGA… https://t.co/te6m97iopK,,#MAGA2020
1707,10/12/2019 23:05,"PLEASE SAVE THE BABY HUMANS"" #God #UnbornLivesMatter #MAGA2020 #usa https://t.co/26EfTQWtHD",Tennessee ,#MAGA2020
1708,10/12/2019 23:05,@JustDawnM @Dbargen @Sheerglee1 @lbeard71 @aliatra1968 @Cromag_19 @Dinky06624406 @looneym7701 @FFortrue… https://t.co/4HekABuvnk,,#MAGA2020
1709,10/12/2019 23:04,"Go gamecocks?  20-17? Over #3 GEORGIA?  WHOO! (@ricflair@) all I got for now.  #MakeAmericaMetalAgain
#MAGA2020
Q..… https://t.co/ORAvioLdI0",,#MAGA2020
1710,10/12/2019 23:04,"PLEASE SAVE THE BABY HUMANS"" #God #UnbornLivesMatter #MAGA2020 #usa https://t.co/SrBMcdsWLP",Tennessee ,#MAGA2020
1711,10/12/2019 23:04,@realDOnaldTrump went golfing ‘while America’s loyalest allies in the Middle East are slaughtered’ - Trump doesn't… https://t.co/bJmr9e0LZu,,#MAGA2020
1712,10/12/2019 23:03,@tedhood16 Do us ladies a favor and please follow us back! #MAGA2020 #bullshitimpeachment thank you in advance fellow patriot!,S. Florida #MAGACOUNTRY,#MAGA2020
1713,10/12/2019 23:03,The #MAGA2020 crowd should be forced to listen to Lawrence Tribe @tribelaw  and @JoyceWhiteVance and they might rea… https://t.co/V16g0Kq2n5,,#MAGA2020
1714,10/12/2019 23:02,@KamalaHarris That’s low .#MAGA2020,"Georgia, USA",#MAGA2020
1715,10/12/2019 23:02,I wouldn’t even wipe my ass with these shirts. #MAGA2020 https://t.co/gaYqeJP4x1,"Ellicott City, MD",#MAGA2020
1716,10/12/2019 23:02,@tiniebeany Well if they're paying for it I hope they're Distributing envelopes of cash to every member of the cont… https://t.co/XX59NI4XW3,,#MAGA2020
1717,10/12/2019 23:01,@realDonaldTrump Happy #TrumpTariffs #FarmerWelfare Day! Trump has conned our vital USA farmers!… https://t.co/ajZU8QE7T0,,#MAGA2020
1718,10/12/2019 23:01,"@WashTimes Whoever (stupid fool) wrote this article, it is sad that this is the best you could find to undermine… https://t.co/gXMgQZqn4U",,#MAGA2020
1719,10/12/2019 22:58,"@KWandstradt @YouTube oh, booohooo 😭😭😭 here's a🤗... better? #triggered #snowflake #libtard #MAGA2020 #KAG2020… https://t.co/GhJEhXIBci",East TN,#MAGA2020
1720,10/12/2019 22:56,WAKE UP WORLD #cnn #msnbc @cnn @msnbc  #maga #maga2020 #feelthebern #nytimes #demdebate #dnc https://t.co/UQxhebkEBT,,#MAGA2020
1721,10/12/2019 22:55,Enjoy your break.....#MAGA2020 https://t.co/LI4oir32b4,"Parksville, British Columbia",#MAGA2020
1722,10/12/2019 22:55,Patience Herr Goebbles. Patience. Your fuehrer is going down. He’s incompetent as a businessman + a crook. He shoul… https://t.co/s9zen1yEep,central canada ,#MAGA2020
1723,10/12/2019 22:54,Ha ha ha ha ha !!!!  Good one! #MAGA2020  #KAG2020 https://t.co/lRK2GBxaLM,Down N Out in the USA!! 3X :||,#MAGA2020
1724,10/12/2019 22:54,@MeetThePress @chucktodd Rewarding?  The man speaks truth to power and will be rewarded in 2020.  #MAGA2020 @realDonaldTrump,"Michigan, USA",#MAGA2020
1725,10/12/2019 22:53,"@greysonchance NO!!!

@realDonaldTrump has lowered the bar so much that no one need ever again be embarrassed or as… https://t.co/J70DM7ISsZ","Cleveland, OH",#MAGA2020
1726,10/12/2019 22:53,"@4YrsToday Democrats' fight isn't with Trump. It's with God.

God is sovereign of the universe and as Dr. Chuck Mis… https://t.co/cF5xs9JMuS",#maga & read:,#MAGA2020
1727,10/12/2019 22:50,"@Skiptnm4567 @DonaldJTrumpJr The clinton foundation had a 85% decrease in ""donations"" after november 2016. Pay for… https://t.co/IRiSe83l8J",,#MAGA2020
1728,10/12/2019 22:50,"@cjtruth @DailyCaller @paul_serran @realDonaldTrump The latest news: Donald Trump, the 45th president. He is the correct man. #MAGA2020","Los Angeles, CA",#MAGA2020
1729,10/12/2019 22:50,@mmpadellan @realDonaldTrump I think you have @realDonaldTrump confused with everyone in the Democratic Party. Past and present. #MAGA2020,"Toronto, Ontario",#MAGA2020
1730,10/12/2019 22:49,@HillaryClinton Step away from your Prozac and Vodka.  #MAGA2020,"Michigan, USA",#MAGA2020
1731,10/12/2019 22:48,@TheoKeith Liberal lunatics just keep kidding yourself...I'll be cracking the champagne again November 2020… https://t.co/b5IJtBrfSb,"Atlanta, ga",#MAGA2020
1732,10/12/2019 22:46,@jennifer626 @shellbeanbanner @ElFloyo @pushforward40 @LJJustice4evr @JohnMarra2 @trumpifiedterry @lindamluvspotus… https://t.co/FPkROPv116,"Florida, USA",#MAGA2020
1733,10/12/2019 22:45,@GravesWilliams6 Morons squander their hard earned money and resources on these Democratic hacks. #MAGA2020,,#MAGA2020
1734,10/12/2019 22:45,"@DanRather You mean traitors, Liars, leakers and enemies of the state? Go President Trump. #MAGA2020",New Jersey,#MAGA2020
1735,10/12/2019 22:45,"@adamjrsdad As President Trump will attest, there is no such thing as private messages! They may be direct but they… https://t.co/FzF4ovLurL",Chandler AZ frm Long Island NY,#MAGA2020
1736,10/12/2019 22:43,@atrupar TRANSLATION for the Sheeple of America : America your country is for sale . #maga #maga2020 #trump2020… https://t.co/KtbnlSvtI2,,#MAGA2020
1737,10/12/2019 22:41,@LaraLeaTrump Happy Birthday Lara! #MAGA2020,"Waterford, PA",#MAGA2020
1738,10/12/2019 22:40,"@KamalaHarris @HowardU After I was bussed to schools, before Willie Brown was helping me with my resume but right a… https://t.co/sSbMuu9bbL",United States,#MAGA2020
1739,10/12/2019 22:40,@santilli_pete These people are so idiotic don't they see that the more they attack @POTUS TRUMP the more Americans… https://t.co/kY7MVrm2L9,"New Orleans, LA",#MAGA2020
1740,10/12/2019 22:39,Holy cow. He is Dead on right I bet. #MAGA2020 👇👇👇 https://t.co/1He4kbGlAJ,,#MAGA2020
1741,10/12/2019 22:39,"The people behind @realDonaldTrump isn’t TRASH. We are hardworking, bible toting, farming, coal mining, automotive… https://t.co/8b4dlUKjQN","Kentucky, USA",#MAGA2020
1742,10/12/2019 22:38,"@JoeBiden He has already beaten you into submission, herego your tweet!  @realDonaldTrump #MAGA2020","Michigan, USA",#MAGA2020
1743,10/12/2019 22:38,.@PeteButtigieg explains to the world how bowl-of-nuts insane it’s is to be a fact-free member of the looney left.… https://t.co/FyXXKuxLlc,"32.817606,-96.878091",#MAGA2020
1744,10/12/2019 22:37,@Hotz4M @hredriders @parscale @realjerryjones @POTUS It's already happening Thor!!!  #MAGA2020,New York,#MAGA2020
1745,10/12/2019 22:37,Our President @realDonaldTrump  can not drain the swamp alone.  Everyone needs to get out and vote #Republican to u… https://t.co/30z1i57jQ9,"Nashville, TN",#MAGA2020
1746,10/12/2019 22:37,My choice. #mychoice #Trump #Trump2020 #MAGA2020 #KAG2020 #VOTERED #DemocratsAreDestroyingAmerica https://t.co/T2R1pHec9v,"Florida, USA",#MAGA2020
1747,10/12/2019 22:35,@realDonaldTrump @DocAbraham @EddieRispone Hell yeah #MAGA2020 #TrumpLouisiana  #TrumpLandslideVictory2020,"Black Rock, Bridgeport, CT",#MAGA2020
1748,10/12/2019 22:35,"@cvpayne Charles, you’re a very kind-hearted person! 

#AdiosShep

#MAGA2020
♥️🇺🇸",,#MAGA2020
1749,10/12/2019 22:35,"Watch ""RDOC- UkraineGate in 30min (All of it)"" on YouTube https://t.co/FjFYitFYXO
#UkraineGate #Ukraine. #MAGA #GreatAwakening  #MAGA2020", Western USA,#MAGA2020
1750,10/12/2019 22:34,@SpeakerPelosi   Hey Nancy - why/how does this continue to happen with @DNC investigations?  I believe you are call… https://t.co/pzK3SgkcH5,"North Carolina, USA",#MAGA2020
1751,10/12/2019 22:33,I lost 5 followers due to my political beliefs because I’m for a man (President Trump) who is for AMERICA FIRST esp… https://t.co/uzZqeLkx7h,"Louisiana, USA",#MAGA2020
1752,10/12/2019 22:32,"@realDonaldTrump Mister Trump, there's some pretty amazing video allegedly showing Turk's finishing off Kurds.

Blo… https://t.co/CS5pLr0udH",,#MAGA2020
1753,10/12/2019 22:31,@stealthygeek @IlhanMN He was on target and on fire!!! #MAGA2020,Mach meer neeshkentoyvis,#MAGA2020
1754,10/12/2019 22:30,@atrupar Bunch of SUCKERS #cnn #msnbc #trump #trump2020 @cspan #cspan #trump2020 #TrumpLouisiana… https://t.co/zMP8OxxijY,,#MAGA2020
1755,10/12/2019 22:30,@PopChassid @IlhanMN He was on fire!!! #MAGA2020,Mach meer neeshkentoyvis,#MAGA2020
1756,10/12/2019 22:30,"#MAGA2020 People after a @POTUS Trump Rally be like 
@FuctupMike @SirHublife 

https://t.co/5pECi2UWQC","NE Ohio, USA",#MAGA2020
